storename,location,lng,lat,score,special,img_url 
文和友老长沙臭豆腐,淮河路步行街17号卡旺卡对面,None,None,4.5,"臭豆腐大香肠,长沙大香肠",https://dimg08.c-ctrip.com/images/100n0k000000cf0poDA14_R_220_140.jpg
一品香黄焖鸡米饭(皖河支路店),皖河支路美食一条街内,None,None,4.5,"黄焖鸡,东北饺子,黄焖牛肉,黄焖猪蹄饭,黄焖猪蹄特辣,黄焖猪蹄微辣,排骨,大白菜,金针菇,煎鸡蛋",https://dimg01.c-ctrip.com/images/100m0k000000cmqeg5949_R_220_140.jpg
灯塔牛排,黄山路1912街区西区6号楼A6-1(中影国际影城1912店旁),None,None,4.0,"提拉米苏,意大利松茸牛排,皇家菲力牛排,牛肝菌意面,牛油果鲜果奶昔,烟熏三文鱼海鲜沙拉,普罗旺斯柠檬香草烤鸡排,炙烤雪花牛排,餐包,法式香煎鹅肝,香烤全熟牛小排,灯塔全熟牛排,牛肝菌奶油意面",https://dimg03.c-ctrip.com/images/100f0w000000kroqn0A18_R_220_140.jpg
蓉李记成都名小吃(瑶海万达店),临泉路瑶海万达3012室,None,None,3.9,"鸡丝凉面,开心冰粉,乐山钵钵鸡,老成都酸辣粉,冰糖银耳羹,月牙蒸饺,波斯煎包,龙抄手红油,口水鸡,重庆小面",https://dimg01.c-ctrip.com/images/100p0g0000007qs3n580F_R_220_140.jpg
好利来(财富广场店),濉溪路财富广场A座102-3商铺,None,None,4.6,"红豆面包,蜂蜜蛋糕,草莓甜心,半熟芝士,丹麦红豆,蜜桃轻舞,地中海之恋,香醇草莓,酸奶提子蛋糕,黑森林",https://dimg02.c-ctrip.com/images/100e0g0000007r5id4087_R_220_140.jpg
紫燕百味鸡(华联店),和平路110号商办楼(华源国际城商业街2区E101号),None,None,4.6,"藤椒鸡,百味鸡,白油腐竹,孜然鸭锁骨,芙蓉鹅,海带凤爪,泡椒凤爪,凉拌海带丝,鸭翅,夫妻肺片",https://dimg05.c-ctrip.com/images/100b0k000000cfxakF4E9_R_220_140.jpg
紫燕百味鸡(吴敬梓店),吴敬梓路东景苑C区2号115号,None,None,4.6,"川椒凤爪,藤椒鸡,百味鸡,芙蓉鹅,川香凤肘,鸭锁骨,夫妻肺片,哈肉大红肠",https://dimg04.c-ctrip.com/images/10080g0000007qq5h62A1_R_220_140.jpg
仟吉西饼(IFC店),芜湖路与南一环交汇处IFC一楼(金融大厦门口，安徽饭店西侧),None,None,4.6,"手撕面包,小石头,乳酪餐包,恩爱白面包,手指蛋糕,洋风乳酪吐司,红豆软香玉,柳橙芒果,芒果慕斯,万象慕斯",https://dimg08.c-ctrip.com/images/100k0k000000cjneu1632_R_220_140.jpg
艾薯夫妇(合肥万象城店),万象城L546号商铺,None,None,4.6,"黑松露薯条,水牛城鸡翼,招牌热狗,蜂蜜芥辣薯条,芝味芝心热狗,蜂蜜芥末酱,芝心鸡扒,芝士焗肉酱意面,柠檬香草艾薯,焦糖布丁",https://dimg05.c-ctrip.com/images/10070k000000cu8tcDA0F_R_220_140.jpg
刘先生的店,之心城后停车场旁美食街拐角第一家,None,None,4.6,"宫保鸡丁,老妈肥肠饭,私房牛肉面,家常豆腐饭,爆炒猪肝饭,爆炒鸡杂饭,扇贝饭,杭椒牛柳饭,湘味小炒藕,牛腩焖土豆饭",https://dimg02.c-ctrip.com/images/100p0n000000e4utb2415_R_220_140.jpg
线上花甲(之心城店),肥西路南一环国购与之心城相交巷内50米,None,None,4.7,"招牌线上花甲,花甲粉丝,鱿鱼粉丝,香辣花甲,花甲米线,花甲年糕,鱿鱼米线,锡纸蟹脚,大虾米线,烤肠",https://dimg05.c-ctrip.com/images/100j0g0000007r02l30DE_R_220_140.jpg
马玉涛麻辣烫(天门路店),天门路165-07号,None,None,4.7,"撒尿牛丸,金针菇,娃娃菜,甜玉米,紫薯,豆腐果,白菜叶,鹌鹑蛋,土豆,油条",https://dimg04.c-ctrip.com/images/100w0k000000cn6z1338B_R_220_140.jpg
山城重庆小面,潜山路与习友路交叉口华润万象城六楼食悦天美食广场,None,None,4.3,"酸辣粉,泡椒牛肉丝面,重庆小面",https://dimg05.c-ctrip.com/images/100u0g0000007qzooBF9E_R_220_140.jpg
紫燕百味鸡(保利店),习友路与集贤路交叉口保利香槟国际小区5号楼门面商铺101东侧(华联超市旁边),None,None,4.7,"酱鸭,鸭掌,鸭架子,紫燕百味鸡,五香猪蹄,烤鹅,芙蓉鹅,夫妻肺片烧鹅,海带凤爪,凉拌海带丝",https://dimg06.c-ctrip.com/images/10050g0000007qyvgBAF2_R_220_140.jpg
茉莉餐厅(环城南路店),金寨路与环城南路交口向东200米路北(新月光广场内),None,None,4.2,"麻酱油麦菜,茉莉虾饺,菠萝油条虾,广式烧鹅,黑椒汁牛仔骨,金不换焗三杯鸡,果皇雪媚娘,安佳脆皮菠萝包,大盆鲜花菜",https://dimg01.c-ctrip.com/images/100h0j000000ae4wl8CBD_R_220_140.jpg
德庄魔肚大火锅(瑶海宝业店),东二环与长江东路交叉口宝业东城广场f区三楼407-413号,None,None,4.2,"春卷,香菜肉丸,牛肉卷,腐竹,芽菜,虾滑豆腐皮,蒜泥,娃娃菜,虾滑,爆米花,手工水饺,猪脑花,鱼滑,辣锅,无骨鸭掌,德庄毛肚,鸳鸯锅底,火锅丸子,菌汤锅,血旺,特色毛肚,基尾虾,西瓜果盘,菌王汤,火锅汤底,德庄肉片,泉水豆皮,泉水豆腐皮,德庄滋补高汤火锅,招牌牛毛肚,极品小羔羊,鸡翅尖,山药,南瓜饼,冻豆腐,金针菇,‍金针菇,牛肉羊肉拼盘",https://dimg05.c-ctrip.com/images/10010k000000cmuioB8CE_R_220_140.jpg
重庆小面,太湖路合家福购物广场3楼,None,None,4.6,"重庆酸辣粉,牛肉酸辣粉,肥肠,招牌牛肉面,肥肠酸辣粉,招牌肥肠面,重庆小面三,招牌排骨面,牛五花肉,招牌牛肚面,酸菜肉丝面,牛肚,重庆小面二",https://dimg05.c-ctrip.com/images/10090g0000007qlsj7D24_R_220_140.jpg
圆兜兜鲜汁大包(花园街店),花园街与安庆路交口西北角乐大嘴嘴食公园对面,None,None,4.6,"鸡蛋布丁,秘制手工地瓜丸,秘制手工薯条,咖喱香酥鸡排饭-鸡蛋布丁,香芒爆爆珠优乐,咖喱叉烧肉饭,咖喱照烧烤鸭饭,咖喱烤肉饭,卡布基诺,香菇青菜包,梅干菜肉包,鲜汁肉包,秘制烤肠,芝士牛肉卷,酱汁鸡排,奶油玉米甜心,高庄馒头,香辣牛肉粉丝,鲜榨金桔柠檬汁,烤鸡肉饭,咖喱牛堡饭,芒果慕斯,劲爆鸡米花,香芋地瓜丸,酱汁鸡柳",https://dimg04.c-ctrip.com/images/100c0g0000007qu8v0550_R_220_140.jpg
巴莉甜甜(包河苑店),包河苑小区D区36号(包河苑14、9路公交站牌附近，长江医院斜对面),None,None,4.6,"橙爱物语,面包诱惑,大蛋糕,水果夹心蛋糕,安格拉斯,黑森林生日蛋糕,橙心橙意,蜜桃时光,水果年轮,小蛋糕",https://dimg02.c-ctrip.com/images/100i0k000000cgri7AB20_R_220_140.png
台北小栈煲仔饭(天门路店),紫云路北门湖锦城ABCD商铺B4号,None,None,4.6,"香菇鱼片煲仔饭,油焖香茄煲仔饭,香菇滑鸡煲仔饭,土豆鸡丁煲仔饭,香菇青菜煲仔饭,毛豆肉丝煲仔饭,梅菜扣肉煲仔饭,香菇排骨煲仔饭,滑鸡牛肉煲仔饭,香辣排骨煲仔饭,排骨滑鸡煲仔饭,豆豉排骨煲仔饭,腊鸭煲仔饭,香辣牛肉煲仔饭,排骨牛肉煲仔饭,咖喱牛肉煲仔饭,牛肉腊味煲仔饭,豆豉滑鸡煲仔饭,香辣翅尖煲仔饭,毛豆炸酱煲仔饭,豆豉牛肉煲仔饭,牛肉鸡蛋煲仔饭,腊味香肠煲仔饭,火腿鸡蛋煲仔饭,酸辣海带丝煲仔饭,滑水鱼片煲仔饭",https://dimg06.c-ctrip.com/images/10010k000000cqog44A9A_R_220_140.jpg
向阳坊烘焙名店（华联店）,蜀山区长江西路华联商厦1楼（怀宁路口）,None,None,4.6,"甜甜圈,馅饼,寿司蛋糕,牛油排包,全麦吐司,轻乳酪,竹炭面包,豆腐蛋糕,元宝,鲜奶向阳饼,幸福美满甜蜜蜜,肉松面包,奶酪等",https://dimg05.c-ctrip.com/images/tg/729/345/028/883e5cdd1a384f84830be39af3426f07_R_220_140.jpg
菲小姐的店量贩零食,包河万达外街一楼中段:近北门入口,None,None,4.6,"西湖梅园无核陈皮梅,百年树综合果蔬干,名屋香蕉牛乳,牧瑶牛肉干,港荣蒸蛋糕,百年树芋头条,鲜引力蓝莓果干,发财娃黄金蛋酥,西湖梅园柠檬梅片,邻家外婆醉鱼",https://dimg05.c-ctrip.com/images/100l0n000000e68u6C759_R_220_140.jpg
鲜道寿司(包河万达店),马鞍山路万达广场三楼,None,None,4.6,"黑胡椒鸭肉,樱花卷,海藻沙律,三文鱼寿司,蟹肉沙律,冰淇淋寿司,辣味小八爪,鲱鱼籽,北极贝,玉米酱",https://dimg01.c-ctrip.com/images/100h0k000000clbbb2C70_R_220_140.jpg
甜啦啦(大学城店),百鸟路七日潮街内,None,None,4.7,"奥利奥奶茶,霸气凤梨乌龙,霸气百香果,芦荟晶钻,霸气蓝莓,霸气白桃乌龙,布丁奶茶,红豆奶茶,椰果奶茶,珍珠奶茶",https://dimg04.c-ctrip.com/images/100m16000000zyjsa3176_R_220_140.jpg
蓝塔(瑶海万达店),临泉东路与和县路交口万达广场金街一楼,None,None,4.7,"全麦土司,水果迷你蛋糕,巧克力迷你蛋糕,香醇草莓,提子迷你蛋糕,老婆饼,黑森林,小蛋糕,芝士蛋糕,生日蛋糕电子券",https://dimg08.c-ctrip.com/images/100t0g0000007qre5A69F_R_220_140.jpg
紫燕百味鸡(烟厂店),长江西路880号阳光花园13幢20号,None,None,4.6,"鱿鱼,藤椒鸡,百味鸡,紫燕鹅,香酥花生米,芙蓉鹅,海带凤爪,鸭肠,凉拌海带丝,夫妻肺片",https://dimg03.c-ctrip.com/images/100m0k000000cn0679988_R_220_140.jpg
巴莉甜甜(财富店),南国城市花园紫光阁下17-18轴32号门面,None,None,4.6,"红豆吐司,榴莲蛋糕,小可爱,花漾甜心,小蛋糕,缤纷奶熊,甜蜜花瓣,花漾莓果,兔兔果园,萌鸭乐园",https://dimg06.c-ctrip.com/images/100c0k000000cj7pf2B1B_R_220_140.jpg
紫燕百味鸡(临泉路店),新站区临泉路南侧金源商办楼旁,None,None,4.6,"椒麻鸡,酱鸭,鸭掌,藤椒鸡,百味鸡,虎皮凤爪,孜然鸭锁骨,海带凤爪,凉拌海带丝,夫妻肺片",https://dimg02.c-ctrip.com/images/tg/326/704/424/25df4e8e058449eb84001d69c4b0961a_R_220_140.jpg
超港烘焙坊(振徽苑店),振徽苑西门23栋111号,None,None,4.6,"黄山烧饼,冰雪奇缘,海底总动员,提拉米苏蛋糕,鲜果乐园,爱丽丝蛋糕,香肠丹麦,一品蛋挞,生日蛋糕,黑森林",https://dimg07.c-ctrip.com/images/100c0k000000cgj3d6311_R_220_140.jpg
东吴面馆(四里河店),万科森林公园,None,None,4.6,"焖肉面,爆鱼面,腰花面,青椒猪肝饭,肚尖面,咸肉炒饭,清炒肉丝面,扣肉豆腐饭,素浇面,猪肝面",https://dimg02.c-ctrip.com/images/100h0k000000cj9nkA70C_R_220_140.jpg
徽铺椒麻鸡(陶然居店),天鹅湖路与东至路交口东200米,None,None,4.5,"爽脆海带片,桃美人黄桃罐头,脆豆腐,椒麻猪蹄,椒麻猪肚,果木脆皮烤鸭,椒麻牛肚,椒麻鸡,土豆粉",https://dimg08.c-ctrip.com/images/10070k000000czpuw2757_R_220_140.jpg
张阿姨奶茶(商之都店),宿州路4号商之都中心广场A座负一层(红府超市总服务台旁，省立医院北50米),None,None,4.5,"西米奶茶,鲜榨雪梨汁,仙草奶茶,血糯米奶茶,鲜芋奶茶,甜酒酿奶茶,金珍珠奶茶,招牌布蕾奶茶,巧克力冰淇淋鸡蛋仔,水果冰淇淋鸡蛋仔",https://dimg07.c-ctrip.com/images/100a16000000zqh8o39E9_R_220_140.jpg
绿勺过桥米线(家天下店),铜陵北路与扶疏路交叉口家天下生活广场负一楼,None,None,4.5,"卤鸭米线,绿勺凉拌面,特色酥肉饭,皮蛋瘦肉粥,红烧排骨饭,云南米线,绿茶佛饼,酸菜鱼饭,三鲜米线,状元过桥米线,手工煎饺,香辣鸡杂米线,苗家酸菜鱼米线,泡椒风爪,肥牛过桥饭,泡椒野木耳,川香酸菜鱼过桥饭,三鲜菇过桥米线,风味小炒肉过桥饭,傣味酸辣米线,脆炸帝皇蕉,特色卤鸭饭,大理担仔米线,桂花赤豆小宵,水果沙拉",https://dimg08.c-ctrip.com/images/100g0k000000ck26rC4EC_R_220_140.jpg
小时代港式奶茶,步行街孙府大院路口西边小吃巷内60米(芒果ktv旁边的巷子进来60米),None,None,4.5,"柠檬椰果维c多,红豆可可,黑糯米奶茶,奥利奥曲奇奶盖,泡泡芒果蜜,美式热可可,北海道布丁奶茶,招牌血糯米奶茶,经典全套奶茶,鸳鸯酷脆奶茶",https://dimg03.c-ctrip.com/images/100p0k000000ccz4f888D_R_220_140.jpg
懒汉杂粮粉,贵池路与东至路交口摩尔广场2楼,None,None,4.5,"北京烤鸭,无菌一人锅,懒汉一人锅土豆粉,懒汉一人锅杂粮粉,懒汉一人锅粉丝,菌菇二人锅土豆粉,菌菇杂粮粉二人锅,菌菇二人锅,菌菇二人锅粉丝,台湾卤肉饭,香辣牛肚,绝味牛肉,招牌卤肉,孜然火腿,菌类二人锅",https://dimg07.c-ctrip.com/images/fd/tg/g1/M00/1D/9A/CghzflU3nEaAdX1OAACObWGq-XE579_R_220_140.jpg
左拉主义法式烘焙,金寨路235号新华书店一层1-2铺位,None,None,4.5,酥包,https://dimg02.c-ctrip.com/images/100u0k000000cdexd3C43_R_220_140.jpg
老香港蛋糕(步行街店),宿州路与花园东巷交口,None,None,4.5,"葡式蛋挞,肉松小贝,抹茶蛋糕,原味蛋糕,香草冰淇淋泡芙,新西兰岩烧乳酪,爆浆巧克力蛋糕",https://dimg08.c-ctrip.com/images/100c0k000000cm73o7BDB_R_220_140.jpg
童二龙虾(凤阳路店),东一环与凤阳东路交口向东50米南,None,None,4.4,"烤羊肉串,碳烤活鱼,红焖羊排,椒盐猪蹄,黄山臭鲑鱼,干烧扒皮鱼,锅巴白米虾,香菜粉皮炒肉丝,香辣美味龙虾,广式烤茄子,家乡土烧鸡,龙虾去头一斤",https://dimg07.c-ctrip.com/images/10040k000000cjhgm3604_R_220_140.jpg
巢湖渔村总店,笔锋路与金炉路交口旁,None,None,4.4,"皖北手抓饼,农家豆腐烧肉,风味大拉皮,石锅大虾,虾米锅巴,酸菜鱼,一鱼两吃泡椒鱼,标准688套餐,1358套餐,一鱼两吃炖鱼头",https://dimg02.c-ctrip.com/images/100d0g0000007qxclEE19_R_220_140.jpg
韩奕·紫菜包饭·寿司,濉溪路168号新天地广场西入口中厅1号,None,None,4.4,"加州卷,紫菜包饭,樱花之恋,香松蛋卷,招牌海苔寿司,香辣金针菇卷,寿司套餐,紫菜寿司,加州寿司,招牌紫菜卷",https://dimg05.c-ctrip.com/images/10060k000000cjy8x4F25_R_220_140.jpg
海盗自助餐厅,白居易路武里山天街B区三楼301室,None,None,3.8,"海鲜,烤肉,螃蟹,晚餐98元,晚餐69元,中餐59元,52元一位,176（肆人餐）,点心,皮皮虾跟我走",https://dimg05.c-ctrip.com/images/100a0k000000ci9tvE035_R_220_140.jpg
振华快餐(可苑路店),可苑路与濉溪路交口往南220米路东,None,None,4.5,"红烧鸡翅根,振华快餐三荤两炒一素",https://dimg01.c-ctrip.com/images/10040n000000e4lzq62C0_R_220_140.jpg
包不同羊肉汤,经济技术开发区泊岸家园2幢1号,None,None,4.5,"羊蹄,火腿鸡蛋炒饭,青椒鸡蛋盖饭,羊球,羊棒腿,羊肉千张,龙骨年糕,羊杂盖饭,羊肉年糕,羊肉面",https://dimg04.c-ctrip.com/images/100i0k000000cjr6i0A85_R_220_140.jpg
淘品小栈(元一滨水城店),缤纷南国沐风居7栋102室,None,None,4.5,"凤梨酥,鸭舌,炒米,盐焗鸡翅,鱿鱼,板栗,瓜子,豆干,鸭脖,开心果,牛蹄筋,核桃,手剥松子,夏威夷果,面包干,话梅,蓝莓果干,蔓越莓酥,榴莲干,脆冬枣,山椒花生,鸭脚包,烧烤味烤年糕,乳酪鲜吐司,鳕鱼肠",https://dimg08.c-ctrip.com/images/10030k000000ch68713BF_R_220_140.jpg
邵哥牛肉面(万振城市广场店),马鞍山南路万振城市广场一楼入口处,None,None,4.5,"千张卤肉饭,五香暴鱼面,酱香牛肉粉丝,卤鸭腿,猪肉芹菜水饺,土豆卤肉饭,邵哥酱香牛肉面,大鸭腿面,鸡蛋面,牛肉面",https://dimg01.c-ctrip.com/images/100f0k000000cjxrj4A13_R_220_140.jpg
懒汉杂粮粉(尚街店),淮河路步行街海亚大世界三楼,None,None,4.5,"懒汉锅,杂粮粉,菌类锅,豆芽,米线,肥牛,薯条",https://dimg06.c-ctrip.com/images/100l0n000000e5qr9EE27_R_220_140.jpg
永惠自主餐厅,香樟大道211号香枫创意园B栋101号,None,None,4.5,"啤酒鸭,辣子鸡丁,蒜苗烧牛蹄筋,酱蒸咸白丝鱼,永惠米粉肉,芹菜炒香干,豆角肉丝,美极杏鲍菇,洋葱木耳炒鸡蛋,西红柿炒鸡蛋",https://dimg03.c-ctrip.com/images/10070k000000cukw71D19_R_220_140.jpg
淘品小栈(龙居山庄店),高刘路与小庙路交口往东50米满口意快餐隔壁,None,None,4.5,金丝肉松饼,https://dimg04.c-ctrip.com/images/100t0k000000cdq5oCC46_R_220_140.jpg
绝味鸭脖(合肥文昌中路店),文昌路城关小学门面房(文昌路城关小学),None,None,4.5,"酱板鸭,黑鸭鸭爪,招牌鸭掌,招牌鸭舌,招牌鸭架,招牌鸭脖,招牌鸭翅,招牌萝卜,招牌鲜藕",https://dimg07.c-ctrip.com/images/100q0k000000clh6v8513_R_220_140.jpg
假日金冠(健康西路店),健康西路信泰大门西侧,None,None,4.5,"寿司,提拉米苏,莓飞色舞,香草冰激凌,水果物语,鲜果诱惑,芒果优格蛋糕,古典巧克力,鲜果旋风,爱芝士,酥皮爆浆餐包,老婆饼",https://dimg03.c-ctrip.com/images/100g0k000000cfjljE429_R_220_140.jpg
鸭香居,加桥负一楼,None,None,4.5,"桂花鸭面,桂花鸭米线,鸭香米线,鸭血鸭肠鸭肫,招牌面,酱香牛肉面,梅菜扣肉面,番茄蛋仔面,桂花鸭粉丝,鸭血粉丝,雪菜肉丝面,重庆小面",https://dimg05.c-ctrip.com/images/10050k000000ciz310B5E_R_220_140.jpg
南香源(新地购物中心店),潜山路与祁门路交叉口西南角新地购物中心B1层,None,None,4.5,"丝袜奶茶,黄桃乌龙茶宾治,超级水果茶宾治,港式咖啡,香蕉鸡蛋仔,宇治抹茶拿铁,朱古力鸡蛋仔,原味鸡蛋仔,黑糖锡兰摇摇杯,鮮奶乌龙大四喜",https://dimg02.c-ctrip.com/images/10090k000000cgbgj1176_R_220_140.jpg
魏壹碗重庆小面,蒙城北路与固镇路交口向西30米(金谷园菜市场),None,None,4.5,"夫妻肺片,拌面,重庆小面,肥肠面,山药卷,勾魂杂酱面,宜宾油燃面,红烧牛肉面,豌杂面,春卷",https://dimg03.c-ctrip.com/images/100u0k000000ck3s78AC1_R_220_140.jpg
正大鸡排(滨湖万国农贸店),滨湖万国农贸（长沙路和天山路交口）步行街S4-126,None,None,4.5,"维C橙汁,爱心原味鸡块,蜜桃果粒果奶,台湾正宗qq肠,皇家脆皮鸡,雪花鸡柳,鸡肉洋葱圈,香脆鸡翅,阿拉伯肉串,爱心鸡排,轰炸大鱿鱼,香脆鸡腿堡,鸡肉洋葱卷,鳕鱼排,爆浆鸡排,紫薯豌豆球,正大鸡排,正大鸡米花,小吃全家福,爱心鸡米花,芒果果粒果奶,甘梅地瓜条,椰汁,老北京鸡肉卷,番茄酱",https://dimg08.c-ctrip.com/images/100a0g0000007qdbu3436_R_220_140.jpg
拉拉的外婆凉皮(高速时代广场店),烟墩路与西藏路交口联家超市负一楼美食城内(诸葛烤鱼旁),None,None,4.5,"东北水饺,外婆肉夹馍,纯肉烤肠,全套凉皮,外婆凉皮,酸梅汤,桂枣八宝茶,外婆粉丝不辣,外婆米线凉拌常规,外婆酸辣粉常规",https://dimg01.c-ctrip.com/images/100b0g0000007qdwo7F1C_R_220_140.jpg
艾比客山水间花园直营店(山水花园店),蜀峰路与稻香路交口西50米,None,None,4.5,"剁椒肉丁饭,草莓青蛙下蛋,椰子青蛙下蛋,可可青蛙下蛋,经典青蛙下蛋,鲜虾堡,照烧鸡腿饭,辣子鸡丁饭,香脆鸡柳饭,鱼香肉丝饭,梅菜扣肉饭,台湾卤肉饭",https://dimg01.c-ctrip.com/images/100e0n000000e86md52CD_R_220_140.jpg
艾丁堡,片塘路与铜陵路交口往东100米,None,None,4.8,"双层辣堡鸡肉卷烤全腿套餐,双层辣堡扒翅套餐,板烧堡烤全腿套餐,板烧堡烤翅薯条套餐,板烧堡鸡块鸡柳套餐,牛肉堡薯条套餐,鳕鱼堡,黄金蝴蝶虾,鸡米花,烤翅鸡肉卷套餐",https://dimg01.c-ctrip.com/images/100m0n000000eegw1FE15_R_220_140.jpg
小余拉面,淠河路8号省科创中心商住宅楼一层门面,None,None,4.8,"牛肉粉丝,牛肉蛋炒饭,牛肉拌面,香肠蛋炒饭,老坛酸菜牛肉面,红烧牛肉拉面,加牛肉",https://dimg07.c-ctrip.com/images/100l0n000000e64gz9D17_R_220_140.jpg
唐记火锅,元一名城幼儿园对面,None,None,4.8,"农家小炒肉,擂青椒皮蛋,花甲飘香鸡,洞庭极品虾王,虎皮蛋焖猪脚,长沙臭豆腐,卤虾,潜江油焖虾,烤五花,极品蒸虾,秘制手撕鸭,麻辣去骨乌鸡爪",https://dimg04.c-ctrip.com/images/100b0o000000epucp9E8C_R_220_140.jpg
美淇士,南二环路与马鞍山路交口西南角加侨广场三楼,None,None,4.8,"红豆嫩仙草,罗宋汤,奶油蘑菇汤,奶酪披萨,意大利肉酱意粉,意大利蘑菇披萨,芒果慕斯,松露巧力慕斯",https://dimg08.c-ctrip.com/images/100e0m000000e1jqm5FEE_R_220_140.jpg
振华快餐(马鞍山路店),马鞍山路与皖江东路交口铂金汉宫旁,None,None,4.5,"梅菜扣肉,番茄炒蛋盖浇饭,上汤娃娃菜,香菇鸡块,爽口木耳,鸡汁腊鱼,商务简餐,酸菜鱼盖浇饭,小炒肉,鱼香肉丝盖浇饭",https://dimg04.c-ctrip.com/images/10030k000000cg8ac18FE_R_220_140.jpg
虹泥小厨(港澳广场店),芙蓉路与笔峰路交口向北100米,None,None,3.7,"鸭五件,虹泥猪手,炭炉平包菜,手工地瓜丸,铁板黑椒牛仔骨,肉碎锅巴,虹泥鸭,小黄鱼,有机花菜,牛宝烧蹄筋",https://dimg01.c-ctrip.com/images/100c0k000000clp5bCDF5_R_220_140.jpg
南翔食品(团结路店),向阳南路与团结路交叉口东南50米,None,None,4.5,"世千野山核桃仁,云松绿豆糕,哎乐哎肉丝咸味面包,吧蛋糕,大小姐香酥小黄鱼,太阳之光果蔬钙片,奶咖先森布丁,富华林水晶黑枣,友臣肉松饼,小鸡腿,卜珂巧力,力诚鱼肠",https://dimg06.c-ctrip.com/images/100g0k000000cffhw399E_R_220_140.jpg
艾比客汉堡奶茶,县桥街道六安路65号,None,None,4.5,"上校鸡块,墨西哥鸡肉卷,香辣鸡腿汉堡,双层牛肉堡,墨西哥牛肉卷,绿野仙踪,双层鸡腿堡,板烧,烤鸡,香辣鸡翅,香辣鸡腿堡,加州大鸡排",https://dimg07.c-ctrip.com/images/100e0n000000e87dtC244_R_220_140.jpg
豪杰天下功夫煲仔,政务区聚云路汇林阁东区商铺024号,None,None,4.5,"大三排骨牛肉香肠,爆椒鸡胗炒饭,鸭杂铁板炒饭",https://dimg07.c-ctrip.com/images/10050k000000chwd0B040_R_220_140.jpg
洞子张老匠火锅(天鹅湖银泰城店),潜山路190号天鹅湖银泰城B1层,None,None,4.1,"自制嫩牛肉,美味鲜虾滑,洞子张鲜鹅肠,九宫格牛油红锅,凉架鹅肠,麻辣鸳鸯锅,极品鲜毛肚,晾杆鸭肠,精品肥牛,腐竹,鸭血,空运午餐肉",https://dimg01.c-ctrip.com/images/fd/tg/g2/M08/44/4F/CghzgFU3mwSAPM4sAABUUEpTuUg343_R_220_140.jpg
番薯王子(逍遥津店),寿春路逍遥津南门斜对面公交招牌后面,None,None,4.7,"蜂蜜柚子茶,芋圆布丁奶茶,鲜柠檬水,原味双皮奶,蓝莓双皮奶,草莓双皮奶,芒果味双皮奶,番薯圆奶茶,紫薯圆奶茶,芋圆红豆奶茶",https://dimg05.c-ctrip.com/images/100w0k000000cm5s240A4_R_220_140.jpg
胖姐拌面(绿地赢海店),马鞍山路绿地赢海一楼,None,None,4.7,"红油辣丝拌面,素拌面,辣子鸡拌面,香辣牛肚拌面,胖姐牛肉拌面,臊子面,烤肠,鸡排",https://dimg05.c-ctrip.com/images/100m0k000000cqiwd9B86_R_220_140.jpg
妙赞酸菜鱼,天山路14号,None,None,4.5,"剁椒鱼头,牛肉火锅,酸菜鱼,三鲜火锅",https://dimg05.c-ctrip.com/images/10050k000000cijf1475B_R_220_140.jpg
筷食代自助烤肉火锅,望江西路与创新大道交口中新软件大厦3楼(格林豪泰酒店),None,None,4.4,"烤鸡翅,鸳鸯锅底,蟹爪,羊肉卷,肥羊,冰激凌,毛肚,海鲜,大虾,羊肉串",https://dimg08.c-ctrip.com/images/100k0g0000007qmx22420_R_220_140.jpg
安徽高速开元国际大酒店自助餐厅,蜀山区化南路与望江西路交叉口,None,None,4.4,None,https://dimg07.c-ctrip.com/images/100e0k000000c8k8d50CB_R_220_140.jpg
巴莉甜甜(和平路一店),瑶海区和平路华联超市东侧,None,None,4.5,None,https://dimg04.c-ctrip.com/images/10090k000000cjrqxD35E_R_220_140.jpg
超港连锁烘焙坊(桐城路店),"桐城路182号,妇幼保健院旁边,站牌后",None,None,4.6,"黄山烧饼,土司,经典黑森林,麻薯,提拉米苏蛋糕,超港手撕包,月亮排包,芝士达人,一品蛋挞,泡芙",https://dimg07.c-ctrip.com/images/tg/811/631/268/8f2d609114fa42c6be3ed15ed770616e_R_220_140.jpg
熙顺紫菜包饭(工大店),大学城商业街商业中心C-16号,None,None,4.6,"肉松寿司,烤肉拌饭,肉松沙拉紫菜包饭,玉米沙拉紫菜包饭,蛋黄肉松紫菜包饭,鱼子蟹柳紫菜包饭,牛肉泡菜紫菜包饭,芝士玉米卷,芝士玉米紫菜包饭,大包围紫菜包饭",https://dimg04.c-ctrip.com/images/10090k000000cklm47668_R_220_140.jpg
紫燕百味鸡(汇林阁店),聚云路汇林阁农贸市场W17号,None,None,4.6,"拌菜,海白菜,藤椒鸡,五香猪蹄,百味鸡,孜然鸭锁骨,芙蓉鹅,鸭肠,卤牛肉,夫妻肺片",https://dimg07.c-ctrip.com/images/tg/061/954/179/f36512f33365463eb3ac7d4ca855c805_R_220_140.jpg
重庆德庄火锅(天鹅湖万达店),笔架山街道万达广场三层3009商铺,None,None,3.5,"精品羊肉,极品肥牛,德庄毛肚,德庄鹅肠,德庄汤,德庄酱香肉片,德庄鸭肠,德庄嫩牛肉,水三脆毛肚,泰国黑木耳",https://dimg05.c-ctrip.com/images/tg/582/257/539/ae8346627ebe4d7987304435ed741db7_R_220_140.jpg
